,Model,dataset,Replacement Strategy,accuracy,time,features
2598,Support Vector Machine,prostate,Copula,97.27092929,0.009154,8
2599,Support Vector Machine,prostate,Conditional,97.27092951,0.008114,8
2600,Support Vector Machine,prostate,Separate models,99.51084325,3.629199028,8
2601,Support Vector Machine,questions,Zero,97.01026962,2.105155136e-05,3
2602,Support Vector Machine,questions,Uniform,73.74372787,0.000347581466,3
2603,Support Vector Machine,questions,Gaussian,98.30057008,0.005392,3
2604,Support Vector Machine,questions,Conditional,98.3005701,0.006305,3
2605,Support Vector Machine,questions,Marginal,98.30057012,0.00041155,3
2606,Support Vector Machine,questions,Copula,98.30057014,0.00667,3
2607,Support Vector Machine,questions,Mean,99.77600574,2.212140054e-05,3
2608,Support Vector Machine,questions,Separate models,99.92447809,0.3025326729,3
2609,Support Vector Machine,realestate,Mean,91.16464819,0.0004468733029,7
2610,Support Vector Machine,realestate,Uniform,99.096679,0.0003271858883,7
2611,Support Vector Machine,realestate,Conditional,99.29234689,0.008117,7
2612,Support Vector Machine,realestate,Copula,99.29234692,0.00913,7
2613,Support Vector Machine,realestate,Marginal,99.29234696,0.00044725,7
2614,Support Vector Machine,realestate,Gaussian,99.29234764,0.010071,7
2615,Support Vector Machine,realestate,Separate models,99.53756969,4.098619223,7
2616,Support Vector Machine,realestate,Zero,99.99451269,0.0004447911256,7
2617,Support Vector Machine,seeds,Uniform,49.30524883,0.001599274742,6
2618,Support Vector Machine,seeds,Zero,74.88682528,0.00013346029359999998,6
2619,Support Vector Machine,seeds,Mean,89.899858,0.000122341315,6
2620,Support Vector Machine,seeds,Marginal,98.271714,0.00056165,6
2621,Support Vector Machine,seeds,Copula,98.27171433,0.005782,6
2622,Support Vector Machine,seeds,Gaussian,98.27171442,0.005733,6
2623,Support Vector Machine,seeds,Conditional,98.27171447,0.006113,6
2624,Support Vector Machine,seeds,Separate models,98.32455259,1.017905474,6
2625,Support Vector Machine,servo,Zero,87.64712505884434,0.0002421943058,12
2626,Support Vector Machine,servo,Conditional,87.64712505884434,0.066145,12
2627,Support Vector Machine,servo,Marginal,87.64712505884434,0.00349745,12
2628,Support Vector Machine,servo,Gaussian,87.64712505884434,0.068257,12
2629,Support Vector Machine,servo,Copula,87.64712505884434,0.090131,12
2630,Support Vector Machine,servo,Mean,64.35805712,0.0002405095967,12
2631,Support Vector Machine,servo,Separate models,99.40985313,58.38648629,12
2632,Support Vector Machine,servo,Uniform,99.95573362,0.0002281040148,12
2633,Support Vector Machine,spending,Uniform,87.64712505884434,0.00017678672930000001,10
2634,Support Vector Machine,spending,Gaussian,48.11262183,0.018922,10
2635,Support Vector Machine,spending,Copula,48.11262195,0.018683,10
2636,Support Vector Machine,spending,Conditional,48.11262211,0.018524,10
2637,Support Vector Machine,spending,Marginal,48.11262211,0.0010128,10
2638,Support Vector Machine,spending,Mean,95.31285347,0.0001650448527,10
2639,Support Vector Machine,spending,Separate models,97.64111384,8.097994566,10
2640,Support Vector Machine,spending,Zero,99.99554553,0.0001649592263,10
2641,Support Vector Machine,stockreturn,Zero,85.75578553,0.0001520020457,12
2642,Support Vector Machine,stockreturn,Mean,89.76214625,0.00016689596269999998,12
2643,Support Vector Machine,stockreturn,Copula,99.78037821,0.085966,12
2644,Support Vector Machine,stockreturn,Marginal,99.78037831,0.0038418000000000002,12
2645,Support Vector Machine,stockreturn,Gaussian,99.78037833,0.085284,12
2646,Support Vector Machine,stockreturn,Conditional,99.78037833,0.072752,12
2647,Support Vector Machine,stockreturn,Separate models,99.85503998,87.72633433,12
2648,Support Vector Machine,stockreturn,Uniform,99.97172819,0.00040038715839999997,12
2649,Support Vector Machine,stockrisk,Zero,90.20066866,8.653808099e-05,12
2650,Support Vector Machine,stockrisk,Mean,90.20066866,7.908165455e-05,12
2651,Support Vector Machine,stockrisk,Copula,92.3692345,0.082334,12
2652,Support Vector Machine,stockrisk,Marginal,92.36923494,0.00383675,12
2653,Support Vector Machine,stockrisk,Gaussian,92.36923512,0.080815,12
2654,Support Vector Machine,stockrisk,Conditional,92.36923521,0.07295,12
2655,Support Vector Machine,stockrisk,Separate models,98.6446397,106.813323,12
2656,Support Vector Machine,stockrisk,Uniform,99.57394068,7.5437e-05,12
2657,Support Vector Machine,telecom,Zero,87.33241315,0.0015662173069999998,11
2658,Support Vector Machine,telecom,Mean,87.33241315,0.001569808498,11
2659,Support Vector Machine,telecom,Uniform,98.70341726,0.001680750008,11
2660,Support Vector Machine,telecom,Separate models,99.84510976,588.4447539,11
2661,Support Vector Machine,telecom,Gaussian,99.99954928,0.080027,11
2662,Support Vector Machine,telecom,Copula,99.99954932,0.078837,11
2663,Support Vector Machine,telecom,Conditional,99.99954932,0.05467,11
2664,Support Vector Machine,telecom,Marginal,99.99954932,0.0028,11
2665,Support Vector Machine,telescope,Mean,69.78229647,0.004267620535,10
2666,Support Vector Machine,telescope,Uniform,74.92735297,0.001753211527,10
2667,Support Vector Machine,telescope,Zero,96.12979823,0.004584311644,10
2668,Support Vector Machine,telescope,Gaussian,98.66442169,0.039423,10
2669,Support Vector Machine,telescope,Conditional,98.66442174,0.03629,10
2670,Support Vector Machine,telescope,Copula,98.66442175,0.042706,10
2671,Support Vector Machine,telescope,Marginal,98.664422,0.0034847000000000003,10
2672,Support Vector Machine,telescope,Separate models,99.80858796,2660.449543,10
2673,Support Vector Machine,winequality-white,Zero,94.57185461,0.0040263793180000005,11
2674,Support Vector Machine,winequality-white,Uniform,95.90410288,0.00196405153,11
2675,Support Vector Machine,winequality-white,Mean,94.57185461,0.0039775290060000005,11
2676,Support Vector Machine,winequality-white,Gaussian,95.92464305,0.079974,11
2677,Support Vector Machine,winequality-white,Marginal,95.92464307,0.0053404,11
2678,Support Vector Machine,winequality-white,Copula,95.92464311,0.078995,11
2679,Support Vector Machine,winequality-white,Conditional,95.92464342,0.085737,11
2680,Support Vector Machine,winequality-white,Separate models,99.880722,5447.661922,11
2681,XGBoost,3droad,Separate models,99.65751455,57.40562749,3
2682,XGBoost,3droad,Zero,88.03427604,5.4182738969999996e-05,3
2683,XGBoost,3droad,Mean,99.92252888,5.130845128e-05,3
2684,XGBoost,3droad,Uniform,81.03957732986822,0.002214590444,3
2685,XGBoost,3droad,Marginal,99.57465492,0.00047795,3
2686,XGBoost,3droad,Conditional,99.57465482,0.008367,3
2687,XGBoost,3droad,Gaussian,99.57465514,0.008539,3
2688,XGBoost,3droad,Copula,99.57465489,0.008687,3
2689,XGBoost,apartments,Separate models,99.44792878,21.03063774,3
2690,XGBoost,apartments,Zero,40.60421886,0.0001107037984,3
2691,XGBoost,apartments,Mean,72.00664187,5.1718124980000004e-05,3
2692,XGBoost,apartments,Uniform,76.7810665,0.0001748904815,3
2693,XGBoost,apartments,Marginal,99.44792667,0.0002806,3
2694,XGBoost,apartments,Conditional,99.44792683,0.005179,3
2695,XGBoost,apartments,Gaussian,99.44792662,0.005496,3
2696,XGBoost,apartments,Copula,99.44792656,0.005364,3
2697,XGBoost,brainweight,Separate models,99.24645151,29.08589482,3
2698,XGBoost,brainweight,Zero,81.03957732986822,5.52914716e-05,3
2699,XGBoost,brainweight,Mean,99.16819995,5.0255980670000005e-05,3
2700,XGBoost,brainweight,Uniform,81.03957732986822,0.0005289408648,3
2701,XGBoost,brainweight,Marginal,99.24664904,0.00032375,3
2702,XGBoost,brainweight,Conditional,99.24664908,0.005273,3
2703,XGBoost,brainweight,Gaussian,99.24664913,0.008534,3
2704,XGBoost,brainweight,Copula,99.24664912,0.00535,3
2705,XGBoost,chickweight,Separate models,99.58489869,31.62934685,3
2706,XGBoost,chickweight,Zero,81.03957732986822,5.5573448459999996e-05,3
2707,XGBoost,chickweight,Mean,99.99082571,6.080231741e-05,3
2708,XGBoost,chickweight,Uniform,82.90171048,0.0014320478139999999,3
2709,XGBoost,chickweight,Marginal,99.58515742,0.0016297,3
2710,XGBoost,chickweight,Conditional,99.58515742,0.007553,3
2711,XGBoost,chickweight,Gaussian,99.58515732,0.006438,3
2712,XGBoost,chickweight,Copula,99.58515741,0.005495,3
2713,XGBoost,htwtindex,Separate models,99.88437596,124.8514729,3
2714,XGBoost,htwtindex,Zero,81.03957732986822,5.51776886e-05,3
2715,XGBoost,htwtindex,Mean,81.03957732986822,6.857197212e-05,3
2716,XGBoost,htwtindex,Uniform,81.03957732986822,0.001161493927,3
2717,XGBoost,htwtindex,Marginal,99.88499218,0.00039175,3
2718,XGBoost,htwtindex,Conditional,99.88499218,0.006871,3
2719,XGBoost,htwtindex,Gaussian,99.88499241,0.006008,3
2720,XGBoost,htwtindex,Copula,99.88499213,0.006073,3
2721,XGBoost,jewellery,Separate models,99.90096563,38.84280753,3
2722,XGBoost,jewellery,Zero,81.03957732986822,5.269695899e-05,3
2723,XGBoost,jewellery,Mean,86.07847693,6.296190673e-05,3
2724,XGBoost,jewellery,Uniform,53.6176471,0.001220597627,3
2725,XGBoost,jewellery,Marginal,99.90119405,0.0004501,3
2726,XGBoost,jewellery,Conditional,99.90119405,0.006434,3
2727,XGBoost,jewellery,Gaussian,99.90119404,0.006063,3
2728,XGBoost,jewellery,Copula,99.90119407,0.005784,3
2729,XGBoost,questions,Separate models,99.93919811,151.1394284,3
2730,XGBoost,questions,Zero,81.03957732986822,4.552968343e-05,3
2731,XGBoost,questions,Mean,98.62234808,4.337021799e-05,3
2732,XGBoost,questions,Uniform,75.73635135,0.0008863336245,3
2733,XGBoost,questions,Marginal,99.9391983,0.0004132,3
2734,XGBoost,questions,Conditional,99.9391983,0.006274,3
2735,XGBoost,questions,Gaussian,99.93919829,0.006036,3
2736,XGBoost,questions,Copula,99.9391983,0.006048,3
2737,XGBoost,spx,Separate models,99.79126388,146.2090964,3
2738,XGBoost,spx,Zero,81.03957732986822,5.2225045270000004e-05,3
2739,XGBoost,spx,Mean,75.5154792,5.070174029e-05,3
2740,XGBoost,spx,Uniform,81.03957732986822,0.002158659607,3
2741,XGBoost,spx,Marginal,99.79121641,0.0004855,3
2742,XGBoost,spx,Conditional,99.7912164,0.007999,3
2743,XGBoost,spx,Gaussian,99.79121626,0.008001,3
2744,XGBoost,spx,Copula,99.79121643,0.007986,3
2745,XGBoost,advertisements,Separate models,95.52691641,88.35882545,4
2746,XGBoost,advertisements,Zero,81.03957732986822,6.486650669e-05,4
2747,XGBoost,advertisements,Mean,75.74635749,7.156635776e-05,4
2748,XGBoost,advertisements,Uniform,81.03957732986822,0.00044153953680000003,4
2749,XGBoost,advertisements,Marginal,95.52689515,0.00025005000000000003,4
2750,XGBoost,advertisements,Conditional,95.52689528,0.005537,4
2751,XGBoost,advertisements,Gaussian,95.52689498,0.00577,4
2752,XGBoost,advertisements,Copula,95.52689488,0.005899,4
2753,XGBoost,advertising,Separate models,95.52691641,105.6772089,4
2754,XGBoost,advertising,Zero,81.03957732986822,5.991155451e-05,4
2755,XGBoost,advertising,Mean,75.74635746,5.948059487e-05,4
2756,XGBoost,advertising,Uniform,81.03957732986822,0.0004396849835,4
2757,XGBoost,advertising,Marginal,95.52689515,0.00034385000000000004,4
2758,XGBoost,advertising,Conditional,95.52689528,0.005741,4
2759,XGBoost,advertising,Gaussian,95.52689498,0.005325,4
2760,XGBoost,advertising,Copula,95.52689488,0.005161,4
2761,XGBoost,blood,Separate models,99.903027,67.2490077,4
2762,XGBoost,blood,Zero,81.03957732986822,6.755332715e-05,4
2763,XGBoost,blood,Mean,51.08449579,6.678800351e-05,4
2764,XGBoost,blood,Uniform,81.03957732986822,0.002337141361,4
2765,XGBoost,blood,Marginal,99.90298482,0.0003767,4
2766,XGBoost,blood,Conditional,99.90298487,0.007331,4
2767,XGBoost,blood,Gaussian,99.90298448,0.007732,4
2768,XGBoost,blood,Copula,99.90298476,0.007717,4
2769,XGBoost,challenger,Separate models,53.66492348,44.13023543,4
2770,XGBoost,challenger,Zero,81.03957732986822,9.961336851e-05,4
2771,XGBoost,challenger,Mean,76.12802316,0.0002100333571,4
2772,XGBoost,challenger,Uniform,81.03957732986822,2.5313854220000002e-05,4
2773,XGBoost,challenger,Marginal,53.66514034,0.0002492,4
2774,XGBoost,challenger,Conditional,53.66513706,0.00431,4
2775,XGBoost,challenger,Gaussian,53.66513879,0.004926,4
2776,XGBoost,challenger,Copula,53.66513768,0.004771,4
2777,XGBoost,const-maint,Separate models,99.57566919,46.75792694,4
2778,XGBoost,const-maint,Zero,81.03957732986822,4.6585473149999997e-05,4
2779,XGBoost,const-maint,Mean,60.53615356,0.00014513145789999998,4
2780,XGBoost,const-maint,Uniform,41.4605569,5.761497671e-05,4
2781,XGBoost,const-maint,Marginal,99.57566992,0.00104955,4
2782,XGBoost,const-maint,Conditional,99.57567005,0.005012,4
2783,XGBoost,const-maint,Gaussian,99.57567045,0.004611,4
2784,XGBoost,const-maint,Copula,99.57567009,0.00431,4
2785,XGBoost,diamonds_filter,Separate models,99.95725305,76.51719165,4
2786,XGBoost,diamonds_filter,Zero,81.03957732986822,6.41972248e-05,4
2787,XGBoost,diamonds_filter,Mean,87.02933227,6.78471965e-05,4
2788,XGBoost,diamonds_filter,Uniform,93.85843673,0.001895487982,4
2789,XGBoost,diamonds_filter,Marginal,99.95721562,0.00039185,4
2790,XGBoost,diamonds_filter,Conditional,99.9572156,0.006663,4
2791,XGBoost,diamonds_filter,Gaussian,99.95721564,0.006965,4
2792,XGBoost,diamonds_filter,Copula,99.95721563,0.007038,4
2793,XGBoost,diamonds_select,Separate models,99.94999702,381.1906729,4
2794,XGBoost,diamonds_select,Zero,81.03957732986822,6.553430990999999e-05,4
2795,XGBoost,diamonds_select,Mean,56.79337998,6.037851536e-05,4
2796,XGBoost,diamonds_select,Uniform,99.57210859,0.003067203943,4
2797,XGBoost,diamonds_select,Marginal,99.94687089,0.000477,4
2798,XGBoost,diamonds_select,Conditional,99.9468709,0.008676,4
2799,XGBoost,diamonds_select,Gaussian,99.94687081,0.009055,4
2800,XGBoost,diamonds_select,Copula,99.94687082,0.008892,4
2801,XGBoost,economics,Separate models,98.48176045,84.59781837,4
2802,XGBoost,economics,Zero,81.03957732986822,6.632247724e-05,4
2803,XGBoost,economics,Mean,99.95657441,6.725326337e-05,4
2804,XGBoost,economics,Uniform,81.03957732986822,0.001598591508,4
2805,XGBoost,economics,Marginal,98.48183321,0.00038675,4
2806,XGBoost,economics,Conditional,98.48183345,0.006786,4
2807,XGBoost,economics,Gaussian,98.48183362,0.006952,4
2808,XGBoost,economics,Copula,98.48183346,0.006868,4
2809,XGBoost,iris,Separate models,99.78995576,46.76688051,4
2810,XGBoost,iris,Zero,81.03957732986822,6.215415001e-05,4
2811,XGBoost,iris,Mean,84.59647966,6.629314423e-05,4
2812,XGBoost,iris,Uniform,82.85459341,0.0004005557966,4
2813,XGBoost,iris,Marginal,99.78996592,0.000234,4
2814,XGBoost,iris,Conditional,99.78996593,0.005465,4
2815,XGBoost,iris,Gaussian,99.78996575,0.004834,4
2816,XGBoost,iris,Copula,99.78996586,0.00476,4
2817,XGBoost,petrol,Separate models,99.92534004,302.2879186,4
2818,XGBoost,petrol,Zero,81.03957732986822,5.9197247029999994e-05,4
2819,XGBoost,petrol,Mean,88.46329349,8.346408606e-05,4
2820,XGBoost,petrol,Uniform,81.03957732986822,0.0001030051708,4
2821,XGBoost,petrol,Marginal,99.92534004,0.00026974999999999997,4
2822,XGBoost,petrol,Conditional,99.92534017,0.004633,4
2823,XGBoost,petrol,Gaussian,99.9253401,0.004505,4
2824,XGBoost,petrol,Copula,99.92534008,0.004677,4
2825,XGBoost,power,Separate models,99.7356893,395.6845477,4
2826,XGBoost,power,Zero,81.03957732986822,6.344462886e-05,4
2827,XGBoost,power,Mean,65.93231306,6.263282805000001e-05,4
2828,XGBoost,power,Uniform,81.03957732986822,0.002958619134,4
2829,XGBoost,power,Marginal,98.98671793,0.00042785,4
2830,XGBoost,power,Conditional,98.98671812,0.008683,4
2831,XGBoost,power,Gaussian,98.98671764,0.008818,4
2832,XGBoost,power,Copula,98.98671779,0.008937,4
2833,XGBoost,startups,Separate models,91.25518246,74.30050015,4
2834,XGBoost,startups,Zero,81.03957732986822,7.543970557e-05,4
2835,XGBoost,startups,Mean,97.6206461,7.187198189999999e-05,4
2836,XGBoost,startups,Uniform,81.03957732986822,0.0001352803286,4
2837,XGBoost,startups,Marginal,91.25518923,0.0002718,4
2838,XGBoost,startups,Conditional,91.25518933,0.004822,4
2839,XGBoost,startups,Gaussian,91.2551889,0.004698,4
2840,XGBoost,startups,Copula,91.25518896,0.004563,4
2841,XGBoost,unemploy,Separate models,98.48176045,440.381093,4
2842,XGBoost,unemploy,Zero,81.03957732986822,6.735531907e-05,4
2843,XGBoost,unemploy,Mean,99.95657441,7.029070352e-05,4
2844,XGBoost,unemploy,Uniform,81.03957732986822,0.001597547035,4
2845,XGBoost,unemploy,Marginal,98.48183321,0.00040465,4
2846,XGBoost,unemploy,Conditional,98.48183345,0.006744,4
2847,XGBoost,unemploy,Gaussian,98.48183362,0.006771,4
2848,XGBoost,unemploy,Copula,98.48183346,0.006829,4
2849,XGBoost,airfoil,Separate models,99.44880786,1085.114357,5
2850,XGBoost,airfoil,Zero,81.03957732986822,7.865917320999999e-05,5
2851,XGBoost,airfoil,Mean,81.03957732986822,6.823955159999999e-05,5
2852,XGBoost,airfoil,Uniform,81.03957732986822,0.003631941727,5
2853,XGBoost,airfoil,Marginal,99.98929857,0.0004990999999999999,5
2854,XGBoost,airfoil,Conditional,99.98929857,0.008929,5
